gene_id,SRR21159093,SRR21159098
gene-LOC123358690|LOC123358690,0,0
gene-LOC123358857|LOC123358857,0,6
gene-LOC123358870|LOC123358870,43,3
gene-TRNAS-UGA-77|TRNAS-UGA,0,0
gene-LOC123358856|LOC123358856,0,6
gene-TRNAL-CAA-52|TRNAL-CAA,0,0
gene-LOC123358858|LOC123358858,118,9
gene-LOC123358859|LOC123358859,20,0
gene-LOC123358860|LOC123358860,30,45
gene-LOC123358861|LOC123358861,73,0
gene-LOC123358862|LOC123358862,11,11
gene-LOC123358867|LOC123358867,265,27
gene-LOC123358863|LOC123358863,311,4361
gene-DDOST|DDOST,5741,5434
gene-LOC123358900|LOC123358900,0,1
gene-LOC123358880|LOC123358880,2,4
gene-LOC123358892|LOC123358892,2,3
gene-TRNAM-CAU-56|TRNAM-CAU,0,0
gene-TRNAG-UCC-108|TRNAG-UCC,0,0
gene-TRNAE-UUC-63|TRNAE-UUC,0,0
gene-TRNAK-UUU-87|TRNAK-UUU,0,0
gene-TRNAI-UAU-63|TRNAI-UAU,0,0
gene-TRNAN-GUU-52|TRNAN-GUU,0,0
gene-TRNAN-GUU-53|TRNAN-GUU,0,0
gene-LOC123358897|LOC123358897,0,0
gene-TRNAS-UGA-79|TRNAS-UGA,0,1
gene-TRNAF-GAA-102|TRNAF-GAA,0,0
gene-TRNAN-GUU-54|TRNAN-GUU,0,0
gene-TRNAF-GAA-103|TRNAF-GAA,0,0
gene-TRNAF-GAA-104|TRNAF-GAA,0,0
gene-TRNAQ-UUG-22|TRNAQ-UUG,0,0
gene-TRNAA-UGC-106|TRNAA-UGC,0,0
gene-TRNAV-AAC-155|TRNAV-AAC,0,0
gene-TRNAK-UUU-88|TRNAK-UUU,0,0
gene-LOC123358875|LOC123358875,2,1
gene-TRNAK-UUU-89|TRNAK-UUU,1,0
gene-TRNAS-UGA-80|TRNAS-UGA,1,0
gene-TRNAT-AGU-112|TRNAT-AGU,0,0
gene-TRNAE-UUC-64|TRNAE-UUC,0,0
gene-TRNAG-UCC-109|TRNAG-UCC,0,0
gene-TRNAS-GCU-109|TRNAS-GCU,0,0
gene-TRNAT-UGU-93|TRNAT-UGU,0,0
gene-TRNAG-UCC-110|TRNAG-UCC,0,0
gene-TRNAK-UUU-90|TRNAK-UUU,0,0
gene-TRNAA-UGC-107|TRNAA-UGC,0,0
gene-TRNAE-UUC-65|TRNAE-UUC,0,0
gene-TRNAT-UGU-94|TRNAT-UGU,0,0
gene-LOC123358895|LOC123358895,0,0
gene-TRNAS-UGA-81|TRNAS-UGA,0,0
gene-TRNAS-GCU-110|TRNAS-GCU,0,0
gene-TRNAT-UGU-95|TRNAT-UGU,0,0
gene-TRNAK-UUU-91|TRNAK-UUU,0,0
gene-TRNAA-UGC-108|TRNAA-UGC,0,0
gene-TRNAN-AUU-2|TRNAN-AUU,0,0
gene-TRNAI-AAU-75|TRNAI-AAU,0,0
gene-TRNAM-CAU-57|TRNAM-CAU,0,0
gene-TRNAK-UUU-92|TRNAK-UUU,0,0
gene-TRNAN-GUU-56|TRNAN-GUU,0,0
gene-LOC123358898|LOC123358898,0,0
gene-TRNAS-UGA-82|TRNAS-UGA,0,0
gene-TRNAD-GUC-70|TRNAD-GUC,0,0
gene-TRNAD-GUC-71|TRNAD-GUC,0,0
gene-TRNAN-GUU-57|TRNAN-GUU,0,0
gene-TRNAS-CGA-39|TRNAS-CGA,0,0
gene-TRNAF-GAA-106|TRNAF-GAA,0,0
gene-LOC123358876|LOC123358876,0,0
gene-TRNAS-UGA-83|TRNAS-UGA,0,0
gene-TRNAS-AGA-106|TRNAS-AGA,0,0
gene-TRNAQ-CUG-67|TRNAQ-CUG,0,0
gene-TRNAS-CGA-40|TRNAS-CGA,0,0
gene-TRNAF-GAA-107|TRNAF-GAA,0,1
gene-LOC123358881|LOC123358881,0,0
gene-LOC123358886|LOC123358886,0,2
gene-TRNAK-UUU-93|TRNAK-UUU,0,0
gene-TRNAI-UAU-68|TRNAI-UAU,0,0
gene-TRNAS-GCU-111|TRNAS-GCU,0,0
gene-TRNAC-GCA-130|TRNAC-GCA,0,0
gene-TRNAF-GAA-108|TRNAF-GAA,0,0
gene-TRNAE-UUC-66|TRNAE-UUC,0,0
gene-TRNAC-GCA-131|TRNAC-GCA,0,0
gene-TRNAA-UGC-109|TRNAA-UGC,0,0
gene-TRNAE-UUC-67|TRNAE-UUC,0,0
gene-TRNAT-CGU-24|TRNAT-CGU,0,0
gene-TRNAE-UUC-68|TRNAE-UUC,0,0
gene-LOC123358903|LOC123358903,0,0
gene-TRNAN-GUU-58|TRNAN-GUU,0,0
gene-TRNAT-UGU-96|TRNAT-UGU,0,0
gene-TRNAA-UGC-110|TRNAA-UGC,0,0
gene-TRNAE-UUC-69|TRNAE-UUC,0,0
gene-TRNAI-UAU-69|TRNAI-UAU,0,0
gene-LOC123358879|LOC123358879,0,0
gene-LOC123358878|LOC123358878,42,3
gene-TRNAG-UCC-111|TRNAG-UCC,0,0
gene-TRNAI-AAU-76|TRNAI-AAU,0,0
gene-TRNAD-GUC-72|TRNAD-GUC,0,0
gene-TRNAC-GCA-132|TRNAC-GCA,0,0
gene-TRNAM-CAU-58|TRNAM-CAU,0,0
gene-LOC123358877|LOC123358877,15,0
gene-TRNAV-CAC-29|TRNAV-CAC,1,0
gene-TRNAE-UUC-70|TRNAE-UUC,1,0
gene-LOC123359043|LOC123359043,1,6
gene-TRNAK-UUU-96|TRNAK-UUU,0,0
gene-LOC123359048|LOC123359048,0,0
gene-TRNAD-AUC|TRNAD-AUC,0,0
gene-TRNAI-UAU-72|TRNAI-UAU,0,0
gene-TRNAT-AGU-113|TRNAT-AGU,0,0
gene-TRNAR-CCU-31|TRNAR-CCU,0,0
gene-LOC123359041|LOC123359041,0,0
gene-TRNAD-GUC-74|TRNAD-GUC,0,0
gene-TRNAI-AAU-80|TRNAI-AAU,0,0
gene-TRNAS-UGA-86|TRNAS-UGA,0,0
gene-TRNAI-AAU-81|TRNAI-AAU,0,0
gene-TRNAA-CGC-14|TRNAA-CGC,0,0
gene-TRNAI-AAU-82|TRNAI-AAU,0,0
gene-TRNAA-CGC-15|TRNAA-CGC,0,0
gene-TRNAK-UUU-97|TRNAK-UUU,0,0
gene-TRNAE-UUC-72|TRNAE-UUC,0,0
gene-TRNAT-UGU-99|TRNAT-UGU,0,0
gene-TRNAT-AGU-114|TRNAT-AGU,0,0
gene-TRNAY-GUA-29|TRNAY-GUA,0,0
gene-TRNAQ-CUG-69|TRNAQ-CUG,0,0
gene-TRNAK-CUU-97|TRNAK-CUU,0,0
gene-TRNAA-UGC-113|TRNAA-UGC,0,0
gene-TRNAI-AAU-83|TRNAI-AAU,0,0
gene-TRNAL-UAG-8|TRNAL-UAG,0,0
gene-LOC123359040|LOC123359040,4,1
gene-TRNAD-GUC-75|TRNAD-GUC,1,0
gene-TRNAS-GCU-116|TRNAS-GCU,4,0
gene-TRNAR-UCG-26|TRNAR-UCG,1,0
gene-LOC123359044|LOC123359044,4,0
gene-LOC123359189|LOC123359189,2,2
gene-TRNAD-GUC-78|TRNAD-GUC,1,0
gene-TRNAC-GCA-136|TRNAC-GCA,3,2
gene-TRNAQ-CUG-76|TRNAQ-CUG,1,0
gene-TRNAI-AAU-95|TRNAI-AAU,0,0
gene-TRNAI-AAU-96|TRNAI-AAU,0,0
gene-LOC123359173|LOC123359173,5,18
gene-LOC123359174|LOC123359174,45,45
gene-TRNAI-UAU-80|TRNAI-UAU,0,0
gene-TRNAS-AGA-121|TRNAS-AGA,1,0
gene-TRNAK-CUU-107|TRNAK-CUU,1,1
gene-TRNAE-UUC-86|TRNAE-UUC,1,0
gene-LOC123359367|LOC123359367,0,0
gene-TRNAS-GCU-124|TRNAS-GCU,0,0
gene-LOC123359365|LOC123359365,0,0
gene-TRNAS-AGA-123|TRNAS-AGA,0,0
gene-TRNAA-UGC-123|TRNAA-UGC,0,0
gene-TRNAN-GUU-65|TRNAN-GUU,1,0
gene-TRNAG-UCC-121|TRNAG-UCC,1,0
gene-TRNAG-UCC-122|TRNAG-UCC,1,0
gene-LOC123359386|LOC123359386,3,66
gene-LOC123359393|LOC123359393,0,0
gene-LOC123359389|LOC123359389,4,32
gene-LOC123359394|LOC123359394,0,0
gene-LOC123359391|LOC123359391,0,0
gene-TRNAS-GCU-126|TRNAS-GCU,0,0
gene-TRNAF-GAA-122|TRNAF-GAA,0,0
gene-TRNAT-AGU-119|TRNAT-AGU,0,0
gene-TRNAC-GCA-142|TRNAC-GCA,0,0
gene-LOC123359400|LOC123359400,0,0
gene-TRNAG-UCC-124|TRNAG-UCC,1,0
gene-TRNAF-GAA-123|TRNAF-GAA,1,0
gene-LOC123359415|LOC123359415,0,0
gene-LOC123359408|LOC123359408,0,0
gene-LOC123359412|LOC123359412,25,18
gene-LOC123359418|LOC123359418,424,33
gene-LOC123359409|LOC123359409,81,10
gene-LOC123359419|LOC123359419,1108,28
gene-LOC123359411|LOC123359411,28,3660
gene-LOC123359454|LOC123359454,0,0
gene-TRNAC-ACA-27|TRNAC-ACA,0,0
gene-TRNAF-GAA-126|TRNAF-GAA,0,0
gene-TRNAQ-UUG-25|TRNAQ-UUG,0,0
gene-TRNAI-UAU-85|TRNAI-UAU,0,0
gene-TRNAS-GCU-131|TRNAS-GCU,0,0
gene-TRNAT-UGU-121|TRNAT-UGU,0,0
gene-TRNAC-GCA-145|TRNAC-GCA,0,0
gene-TRNAM-CAU-65|TRNAM-CAU,0,0
gene-TRNAN-GUU-66|TRNAN-GUU,0,0
gene-LOC123359456|LOC123359456,0,0
gene-LOC123359457|LOC123359457,0,0
gene-TRNAT-UGU-122|TRNAT-UGU,0,0
gene-TRNAA-CGC-19|TRNAA-CGC,0,0
gene-TRNAI-AAU-100|TRNAI-AAU,0,0
gene-TRNAR-UCU-49|TRNAR-UCU,0,0
gene-TRNAI-AAU-101|TRNAI-AAU,0,0
gene-TRNAI-AAU-102|TRNAI-AAU,0,0
gene-TRNAK-CUU-114|TRNAK-CUU,0,0
gene-TRNAE-UUC-88|TRNAE-UUC,0,1
gene-TRNAL-CAA-59|TRNAL-CAA,0,0
gene-TRNAQ-CUG-82|TRNAQ-CUG,0,0
gene-LOC123359459|LOC123359459,0,0
gene-LOC123359460|LOC123359460,0,0
gene-LOC123359458|LOC123359458,0,0
gene-TRNAT-UGU-123|TRNAT-UGU,0,0
gene-TRNAS-GCU-132|TRNAS-GCU,0,0
gene-TRNAF-GAA-127|TRNAF-GAA,0,0
gene-TRNAK-CUU-115|TRNAK-CUU,0,0
gene-TRNAE-UUC-89|TRNAE-UUC,0,0
gene-TRNAM-CAU-66|TRNAM-CAU,0,0
gene-TRNAN-GUU-67|TRNAN-GUU,0,0
gene-TRNAS-AGA-125|TRNAS-AGA,0,0
gene-TRNAS-AGA-126|TRNAS-AGA,0,0
gene-TRNAT-UGU-124|TRNAT-UGU,0,0
gene-TRNAV-UAC-18|TRNAV-UAC,0,0
gene-TRNAQ-UUG-26|TRNAQ-UUG,0,0
gene-TRNAA-UGC-125|TRNAA-UGC,0,0
gene-TRNAV-AAC-162|TRNAV-AAC,0,0
gene-TRNAS-AGA-127|TRNAS-AGA,0,0
gene-TRNAA-UGC-126|TRNAA-UGC,0,0
gene-TRNAE-UUC-90|TRNAE-UUC,0,0
gene-TRNAC-GCA-146|TRNAC-GCA,0,0
gene-TRNAS-AGA-128|TRNAS-AGA,0,0
gene-TRNAS-AGA-129|TRNAS-AGA,0,0
gene-TRNAK-UUU-112|TRNAK-UUU,0,0
gene-TRNAK-CUU-116|TRNAK-CUU,0,0
gene-LOC123359455|LOC123359455,0,0
gene-TRNAM-CAU-67|TRNAM-CAU,0,0
gene-TRNAC-GCA-144|TRNAC-GCA,1,0
gene-TRNAD-GUC-83|TRNAD-GUC,1,0
gene-TRNAI-UAU-86|TRNAI-UAU,0,0
gene-TRNAS-UGA-99|TRNAS-UGA,1,0
gene-TRNAD-GUC-85|TRNAD-GUC,1,0
gene-TRNAN-GUU-69|TRNAN-GUU,1,0
gene-TRNAN-GUU-70|TRNAN-GUU,1,0
gene-TRNAM-CAU-68|TRNAM-CAU,1,0
gene-TRNAN-GUU-71|TRNAN-GUU,1,0
gene-TRNAM-CAU-69|TRNAM-CAU,1,0
gene-TRNAN-GUU-72|TRNAN-GUU,1,0
gene-TRNAN-GUU-73|TRNAN-GUU,1,0
gene-TRNAI-UAU-87|TRNAI-UAU,0,0
gene-LOC123359525|LOC123359525,5,0
gene-LOC123359607|LOC123359607,0,32
gene-LOC123359605|LOC123359605,33,1007
gene-LOC123359595|LOC123359595,0,12
gene-LOC123359597|LOC123359597,0,0
gene-LOC123359596|LOC123359596,0,0
gene-LOC123359599|LOC123359599,0,0
gene-LOC123359604|LOC123359604,7,0
gene-LOC123359600|LOC123359600,0,0
gene-LOC123359601|LOC123359601,0,0
gene-LOC123359621|LOC123359621,0,0
gene-TRNAS-UGA-102|TRNAS-UGA,0,0
gene-LOC123359635|LOC123359635,0,1
gene-TRNAT-UGU-128|TRNAT-UGU,0,0
gene-TRNAS-UGA-103|TRNAS-UGA,0,0
gene-LOC123359632|LOC123359632,4212,1065
gene-LOC123359622|LOC123359622,0,2
gene-LOC123359629|LOC123359629,10710,2705
gene-LOC123359631|LOC123359631,4,3
gene-LOC123359625|LOC123359625,20641,7175
gene-LOC123359630|LOC123359630,10242,2594
gene-LOC123359633|LOC123359633,4,3
gene-LOC123359626|LOC123359626,15176,5792
gene-LOC123359620|LOC123359620,0,0
gene-LOC123359627|LOC123359627,3390,1289
gene-LOC123359628|LOC123359628,776,278
gene-TRNAR-CCG-11|TRNAR-CCG,0,0
gene-LOC123359653|LOC123359653,1,2
gene-LOC123359654|LOC123359654,14,3
gene-TRNAT-UGU-132|TRNAT-UGU,1,0
gene-LOC123359708|LOC123359708,37,7
gene-LOC123359709|LOC123359709,50,0
gene-LOC123359710|LOC123359710,32,580
gene-LOC123359718|LOC123359718,0,0
gene-LOC123359719|LOC123359719,15,3
gene-LOC123359713|LOC123359713,0,0
gene-LOC123359716|LOC123359716,7,0
gene-TRNAV-AAC-164|TRNAV-AAC,0,0
gene-TRNAG-UCC-132|TRNAG-UCC,0,0
gene-TRNAF-AAA-23|TRNAF-AAA,0,0
gene-TRNAA-UGC-131|TRNAA-UGC,0,0
gene-LOC123359722|LOC123359722,23,28
gene-TRNAC-GCA-149|TRNAC-GCA,0,0
gene-TRNAS-GCU-138|TRNAS-GCU,0,0
gene-TRNAC-ACA-28|TRNAC-ACA,0,0
gene-TRNAI-GAU-8|TRNAI-GAU,0,0
gene-TRNAC-GCA-150|TRNAC-GCA,0,0
gene-TRNAS-AGA-141|TRNAS-AGA,0,0
gene-LOC123359723|LOC123359723,0,0
gene-TRNAS-GCU-139|TRNAS-GCU,0,0
gene-LOC123359721|LOC123359721,2,0
gene-LOC123359720|LOC123359720,1,0
gene-LOC123359746|LOC123359746,303,174
gene-TRNAI-UAU-95|TRNAI-UAU,0,0
gene-TRNAT-UGU-136|TRNAT-UGU,0,0
gene-TRNAT-GGU-2|TRNAT-GGU,0,0
gene-LOC123359747|LOC123359747,2,0
gene-TRNAN-GUU-77|TRNAN-GUU,0,0
gene-TRNAM-CAU-72|TRNAM-CAU,0,0
gene-LOC123359744|LOC123359744,4,0
gene-LOC123359827|LOC123359827,0,17
gene-LOC123359828|LOC123359828,0,0
gene-LOC123359839|LOC123359839,0,0
gene-TRNAR-UCG-32|TRNAR-UCG,0,0
gene-TRNAT-UGU-140|TRNAT-UGU,0,0
gene-TRNAK-UUU-120|TRNAK-UUU,0,0
gene-TRNAK-CUU-135|TRNAK-CUU,0,0
gene-TRNAF-GAA-138|TRNAF-GAA,0,0
gene-TRNAS-UGA-110|TRNAS-UGA,0,0
gene-TRNAQ-CUG-90|TRNAQ-CUG,0,0
gene-TRNAS-UGA-111|TRNAS-UGA,0,0
gene-TRNAF-GAA-139|TRNAF-GAA,0,0
gene-TRNAS-UGA-112|TRNAS-UGA,0,0
gene-LOC123359833|LOC123359833,65,43
gene-LOC123359835|LOC123359835,8,2
gene-LOC123359834|LOC123359834,12,10
gene-LOC123359832|LOC123359832,0,0
gene-TRNAD-GUC-92|TRNAD-GUC,1,0
gene-TRNAI-UAU-99|TRNAI-UAU,0,0
gene-TRNAS-AGA-143|TRNAS-AGA,1,0
gene-TRNAF-GAA-142|TRNAF-GAA,1,0
gene-TRNAD-GUC-93|TRNAD-GUC,0,0
gene-TRNAD-GUC-94|TRNAD-GUC,0,0
gene-TRNAD-GUC-95|TRNAD-GUC,0,0
gene-TRNAR-CCU-45|TRNAR-CCU,0,0
gene-TRNAR-CCU-46|TRNAR-CCU,0,0
gene-LOC123359910|LOC123359910,0,0
gene-TRNAI-UAU-103|TRNAI-UAU,0,0
gene-TRNAI-UAU-104|TRNAI-UAU,0,0
gene-TRNAI-AAU-119|TRNAI-AAU,0,0
gene-TRNAA-UGC-141|TRNAA-UGC,0,0
gene-TRNAI-AAU-120|TRNAI-AAU,0,1
gene-TRNAA-UGC-142|TRNAA-UGC,0,0
gene-TRNAI-UAU-105|TRNAI-UAU,0,0
gene-TRNAF-GAA-143|TRNAF-GAA,0,0
gene-TRNAS-UGA-116|TRNAS-UGA,0,0
gene-TRNAC-ACA-30|TRNAC-ACA,0,0
gene-TRNAS-UGA-117|TRNAS-UGA,0,0
gene-TRNAD-GUC-96|TRNAD-GUC,0,0
gene-TRNAI-AAU-121|TRNAI-AAU,0,0
gene-TRNAA-CGC-22|TRNAA-CGC,0,0
gene-TRNAI-AAU-122|TRNAI-AAU,0,0
gene-TRNAA-CGC-23|TRNAA-CGC,0,0
gene-TRNAK-UUU-124|TRNAK-UUU,0,0
gene-TRNAT-AGU-132|TRNAT-AGU,0,0
gene-TRNAE-UUC-107|TRNAE-UUC,0,0
gene-TRNAT-UGU-143|TRNAT-UGU,0,0
gene-TRNAT-AGU-133|TRNAT-AGU,0,0
gene-TRNAY-GUA-31|TRNAY-GUA,0,0
gene-TRNAQ-CUG-93|TRNAQ-CUG,0,0
gene-TRNAK-CUU-137|TRNAK-CUU,0,0
gene-TRNAS-GCU-143|TRNAS-GCU,0,0
gene-TRNAS-UGA-118|TRNAS-UGA,0,0
gene-TRNAR-CCU-47|TRNAR-CCU,0,0
gene-TRNAN-GUU-79|TRNAN-GUU,0,0
gene-TRNAS-UGA-119|TRNAS-UGA,0,0
gene-TRNAF-GAA-144|TRNAF-GAA,0,0
gene-TRNAL-GAG-4|TRNAL-GAG,0,0
gene-LOC123359921|LOC123359921,0,2
gene-LOC123359920|LOC123359920,0,0
gene-TRNAF-GAA-145|TRNAF-GAA,0,0
gene-TRNAK-UUU-125|TRNAK-UUU,0,0
gene-TRNAT-AGU-134|TRNAT-AGU,0,0
gene-TRNAE-UUC-108|TRNAE-UUC,0,0
gene-TRNAQ-UUG-32|TRNAQ-UUG,0,0
gene-TRNAI-UAU-106|TRNAI-UAU,0,0
gene-TRNAS-AGA-145|TRNAS-AGA,0,0
gene-TRNAK-CUU-138|TRNAK-CUU,0,0
gene-LOC123359913|LOC123359913,0,0
gene-LOC123359915|LOC123359915,0,0
gene-LOC123359916|LOC123359916,0,0
gene-TRNAS-ACU-13|TRNAS-ACU,0,0
gene-TRNAQ-UUG-33|TRNAQ-UUG,0,0
gene-LOC123359917|LOC123359917,0,0
gene-TRNAM-CAU-73|TRNAM-CAU,0,0
gene-TRNAN-GUU-80|TRNAN-GUU,0,0
gene-TRNAS-GCU-144|TRNAS-GCU,0,0
gene-TRNAA-GGC-2|TRNAA-GGC,0,0
gene-TRNAS-GCU-145|TRNAS-GCU,0,0
gene-TRNAS-GCU-146|TRNAS-GCU,0,0
gene-LOC123359918|LOC123359918,0,0
gene-TRNAN-GUU-81|TRNAN-GUU,0,0
gene-TRNAN-GUU-82|TRNAN-GUU,0,0
gene-TRNAT-AGU-135|TRNAT-AGU,0,0
gene-TRNAR-UCU-54|TRNAR-UCU,0,0
gene-TRNAC-GCA-155|TRNAC-GCA,0,0
gene-TRNAA-UGC-143|TRNAA-UGC,0,0
gene-TRNAK-UUU-126|TRNAK-UUU,0,0
gene-TRNAG-UCC-141|TRNAG-UCC,0,0
gene-TRNAS-UGA-115|TRNAS-UGA,1,0
gene-LOC123359912|LOC123359912,15,33
gene-TRNAC-GCA-154|TRNAC-GCA,1,2
gene-LOC123359911|LOC123359911,4,1
gene-TRNAS-AGA-144|TRNAS-AGA,1,0
gene-LOC123359919|LOC123359919,4,0
gene-LOC123359914|LOC123359914,1,0
gene-TRNAM-CAU-74|TRNAM-CAU,1,0
gene-TRNAM-CAU-77|TRNAM-CAU,0,0
gene-LOC123359998|LOC123359998,4,4
gene-LOC123359996|LOC123359996,0,0
gene-LOC123359997|LOC123359997,4,2
gene-LOC123360058|LOC123360058,0,0
gene-TRNAG-UCC-146|TRNAG-UCC,0,0
gene-TRNAV-CAC-31|TRNAV-CAC,0,0
gene-TRNAS-AGA-147|TRNAS-AGA,0,0
gene-TRNAM-CAU-80|TRNAM-CAU,0,0
gene-TRNAN-GUU-84|TRNAN-GUU,0,0
gene-TRNAM-CAU-81|TRNAM-CAU,0,0
gene-TRNAN-GUU-85|TRNAN-GUU,0,0
gene-TRNAM-CAU-82|TRNAM-CAU,0,0
gene-TRNAN-GUU-86|TRNAN-GUU,0,0
gene-TRNAM-CAU-83|TRNAM-CAU,0,0
gene-TRNAN-GUU-87|TRNAN-GUU,0,0
gene-TRNAM-CAU-84|TRNAM-CAU,0,0
gene-TRNAN-GUU-88|TRNAN-GUU,0,0
gene-TRNAM-CAU-85|TRNAM-CAU,0,0
gene-LOC123360065|LOC123360065,0,0
gene-TRNAT-AGU-138|TRNAT-AGU,0,0
gene-TRNAE-UUC-112|TRNAE-UUC,0,0
gene-TRNAV-UAC-21|TRNAV-UAC,0,0
gene-TRNAM-CAU-86|TRNAM-CAU,0,0
gene-LOC123360059|LOC123360059,24,10
gene-LOC123360051|LOC123360051,206,24
gene-TRNAC-GCA-156|TRNAC-GCA,2,0
gene-LOC123360060|LOC123360060,49,0
gene-TRNAR-CCG-12|TRNAR-CCG,1,0
gene-TRNAC-GCA-157|TRNAC-GCA,1,0
gene-TRNAI-UAU-111|TRNAI-UAU,0,0
gene-TRNAA-UGC-145|TRNAA-UGC,0,0
gene-TRNAA-UGC-146|TRNAA-UGC,0,0
gene-TRNAI-AAU-126|TRNAI-AAU,0,0
gene-TRNAK-CUU-148|TRNAK-CUU,0,0
gene-TRNAE-UUC-115|TRNAE-UUC,0,0
gene-TRNAL-CAA-65|TRNAL-CAA,0,0
gene-LOC123360070|LOC123360070,0,0
gene-TRNAS-UGA-124|TRNAS-UGA,0,0
gene-LOC123360054|LOC123360054,0,0
gene-LOC123360056|LOC123360056,25,2
gene-LOC123360053|LOC123360053,589,239
gene-LOC123360061|LOC123360061,75,38
gene-LOC123360052|LOC123360052,0,0
gene-TRNAD-GUC-97|TRNAD-GUC,0,0
gene-TRNAD-GUC-98|TRNAD-GUC,2,0
gene-LOC123360171|LOC123360171,0,0
gene-LOC123360176|LOC123360176,2,7
gene-LOC123360181|LOC123360181,2,8
gene-LOC123360179|LOC123360179,1,2
gene-LOC123360226|LOC123360226,37,19
gene-TRNAK-CUU-158|TRNAK-CUU,1,2
gene-TRNAS-AGA-154|TRNAS-AGA,1,0
gene-TRNAC-GCA-161|TRNAC-GCA,1,0
gene-LOC123360274|LOC123360274,2,0
gene-TRNAV-CAC-32|TRNAV-CAC,1,0
gene-LOC123360273|LOC123360273,100,89
gene-LOC123360275|LOC123360275,19,0
gene-TRNAS-UGA-131|TRNAS-UGA,1,0
gene-LOC123360315|LOC123360315,0,0
gene-TRNAR-UCG-37|TRNAR-UCG,1,0
gene-TRNAF-GAA-159|TRNAF-GAA,1,0
gene-TRNAC-GCA-164|TRNAC-GCA,1,0
gene-CYSRT1|CYSRT1,0,387
gene-LOC123360346|LOC123360346,64,0
gene-TRNAR-CCU-52|TRNAR-CCU,1,0
gene-LOC123360405|LOC123360405,30,14
gene-LOC123360403|LOC123360403,24,4
gene-TRNAD-GUC-103|TRNAD-GUC,1,0
gene-LOC123360435|LOC123360435,3,0
gene-LOC123360426|LOC123360426,5,3
gene-LOC123360442|LOC123360442,10207,2609
gene-LOC123360444|LOC123360444,8,5
gene-LOC123360438|LOC123360438,9192,2801
gene-TRNAS-AGA-162|TRNAS-AGA,6,0
gene-LOC123360475|LOC123360475,13,0
gene-LOC123360424|LOC123360424,0,15
gene-LOC123360436|LOC123360436,0,19
gene-LOC123360440|LOC123360440,12152,3099
gene-LOC123360445|LOC123360445,8,6
gene-LOC123360441|LOC123360441,14453,3607
gene-LOC123360437|LOC123360437,12830,4406
gene-LOC123360425|LOC123360425,8,6
gene-LOC123360439|LOC123360439,17696,4473
gene-TRNAS-UGA-137|TRNAS-UGA,0,0
gene-TRNAF-GAA-170|TRNAF-GAA,0,0
gene-LOC123360520|LOC123360520,0,0
gene-LOC123360518|LOC123360518,5,0
gene-LOC123360517|LOC123360517,1,8
gene-TRNAS-AGA-169|TRNAS-AGA,1,0
gene-LOC123360564|LOC123360564,0,0
gene-LOC123360592|LOC123360592,6,145
gene-LOC123360580|LOC123360580,0,0
gene-LOC123360581|LOC123360581,15,107
gene-LOC123360582|LOC123360582,0,42
gene-LOC123360590|LOC123360590,32,16
gene-LOC123360574|LOC123360574,0,0
gene-LOC123360576|LOC123360576,2,31
gene-LOC123360589|LOC123360589,16,151
gene-LOC123360591|LOC123360591,4,657
gene-LOC123360585|LOC123360585,0,27
gene-LOC123360594|LOC123360594,2,5
gene-LOC123360596|LOC123360596,7,15
gene-LOC123360599|LOC123360599,16,0
gene-TRNAG-ACC-9|TRNAG-ACC,2,0
gene-LOC123360601|LOC123360601,8,0
gene-LOC123360607|LOC123360607,3,26
gene-TRNAI-UAU-131|TRNAI-UAU,0,0
gene-TRNAS-GCU-169|TRNAS-GCU,1,0
gene-TRNAK-UUU-158|TRNAK-UUU,1,0
gene-LOC123360719|LOC123360719,1,0
gene-TRNAC-GCA-172|TRNAC-GCA,8,0
gene-LOC123360745|LOC123360745,0,5
gene-LOC123360744|LOC123360744,2,7
gene-LOC123360782|LOC123360782,0,0
gene-LOC123360831|LOC123360831,0,0
gene-LOC123360830|LOC123360830,0,0
gene-LOC123360829|LOC123360829,0,0
gene-LOC123360828|LOC123360828,0,21
gene-LOC123360840|LOC123360840,11,13
gene-LOC123360888|LOC123360888,0,0
gene-TRNAS-UGA-143|TRNAS-UGA,1,0
gene-LOC123360922|LOC123360922,220,186
gene-LOC123360961|LOC123360961,0,0
gene-LOC123360962|LOC123360962,48,0
gene-LOC123360960|LOC123360960,263,431
gene-TRNAF-GAA-183|TRNAF-GAA,1,0
gene-LOC123360988|LOC123360988,0,7
gene-TRNAD-GUC-122|TRNAD-GUC,1,0
gene-TRNAS-UGA-153|TRNAS-UGA,1,0
gene-LOC123361112|LOC123361112,26,4
gene-LOC123361113|LOC123361113,9,1
gene-LOC123361127|LOC123361127,0,0
gene-LOC123361126|LOC123361126,23,82
gene-LOC123361128|LOC123361128,128,79
gene-LOC123361129|LOC123361129,19,3
gene-LOC123361130|LOC123361130,0,0
gene-LOC123361131|LOC123361131,47,5
gene-LOC123361157|LOC123361157,26,63
gene-LOC123361158|LOC123361158,0,0
gene-LOC123361159|LOC123361159,0,12
gene-LOC123361165|LOC123361165,1,437
gene-LOC123361160|LOC123361160,1830,0
gene-LOC123361166|LOC123361166,41,1
gene-LOC123361161|LOC123361161,3,0
gene-LOC123361172|LOC123361172,4,637
gene-LOC123361173|LOC123361173,0,0
gene-LOC123361174|LOC123361174,0,15
gene-TRNAF-GAA-190|TRNAF-GAA,1,0
